,Company Name,Reporting Mark,Reporting Number,index,Unit Number,Notes,Model,Serial Number,HP
2046,0.0,0.0,0.0,41,HZGX 201,Power unit for the MPM XXXIII,UNKNOWN,,
2047,0.0,0.0,0.0,42,HZGX 201,RLMW 2000A (former GP9 - possibly ATSF),L4-1500XD-M,RLA 1049,
2048,0.0,0.0,0.0,43,HZGX 202,,UNKNOWN,,
2049,0.0,0.0,0.0,44,HZGX 202,,GP40,,3000.0
2050,0.0,0.0,0.0,45,HZGX 203,,UNKNOWN,,
2051,0.0,0.0,0.0,46,HZGX 203,,Power Car,,
2052,0.0,0.0,0.0,47,HZGX 204,Rebuilt from a KCS/TM GP40,UNKNOWN,,
2053,0.0,0.0,0.0,48,HZGX 204,,GP40-3,,
2054,0.0,0.0,0.0,49,HZGX 205,MPM from Ex TM/KCS GP40,GP40-3,35099,
2055,0.0,0.0,0.0,50,HZGX 206,modified for MOW service,GP40M-2,,
2056,0.0,0.0,0.0,51,HZGX 206,,GP40,,3000.0
2057,0.0,0.0,0.0,52,HZGX 206,modified for MOW service,GP40M-2,,
2058,0.0,0.0,0.0,53,HZGX 207,Relco 2000A,GP40,38547,3000.0
2059,0.0,0.0,0.0,54,HZGX 207,Herzog Multi-Purpose Machine (MPM). From a GP40 core.,UNKNOWN,,
2060,0.0,0.0,0.0,55,HZGX 209,,UNKNOWN,,
2061,0.0,0.0,0.0,56,HZGX 210,Ex-FGLK/FMRC 1702.,UNKNOWN,25281,
2062,0.0,0.0,0.0,57,HZGX 211,MPM 45 pseudo-locomotive,UNKNOWN,,
2063,0.0,0.0,0.0,58,HZGX 212,,UNKNOWN,,
2064,0.0,0.0,0.0,59,HZGX 213,"HZGX 21300 MPM 43, powered by HZGX 213",UNKNOWN,,
2065,0.0,0.0,0.0,60,HZGX 214,MPM,UNKNOWN,,
2066,0.0,0.0,0.0,61,HZGX 215,Ex UP.,SD70M,996188-91,4000.0
2067,0.0,0.0,0.0,62,HZGX 216,blt 5/01 as UP 4672,SD70M,996168-137,4000.0
2068,0.0,0.0,0.0,63,HZGX 1212,"ex-CS 150, ex-BN 400",NW2,4945,1000.0
2069,0.0,0.0,0.0,64,HZGX 1308,,GP7,,1500.0
2070,0.0,0.0,0.0,65,HZGX 1309,,GP7,,1500.0
2071,0.0,0.0,0.0,66,HZGX 1310,,GP7,,1500.0
2072,0.0,0.0,0.0,67,HZGX 1670,,MoW Equipment,,
2073,0.0,0.0,0.0,68,HZGX 1690,MPM IV. Cabcar.,MoW Equipment,,
2074,0.0,0.0,0.0,69,HZGX 1710,MPM VI,MoW Equipment,,
2075,0.0,0.0,0.0,70,HZGX 1720,,MoW Equipment,,
2076,0.0,0.0,0.0,71,HZGX 1730,,MoW Equipment,,
2077,0.0,0.0,0.0,72,HZGX 1740,,MoW Equipment,,
2078,0.0,0.0,0.0,73,HZGX 1760,,MoW Equipment,,
2079,0.0,0.0,0.0,74,HZGX 1790,,MoW Equipment,,
2080,0.0,0.0,0.0,75,HZGX 1800,,MoW Equipment,,
2081,0.0,0.0,0.0,76,HZGX 1820,,MoW Equipment,,
2082,0.0,0.0,0.0,77,HZGX 1850,,MoW Equipment,,
2083,0.0,0.0,0.0,78,HZGX 1860,,MoW Equipment,,
2084,0.0,0.0,0.0,79,HZGX 1870,,MoW Equipment,,
2085,0.0,0.0,0.0,80,HZGX 1900,"With 5 Well Cars (A,B,C,D)",MoW Equipment,,
2086,0.0,0.0,0.0,81,HZGX 1969,,SW1200,30021,1200.0
2087,0.0,0.0,0.0,82,HZGX 2007,,Power Car,38547,
2088,0.0,0.0,0.0,83,HZGX 2020,,UNKNOWN,,
2089,0.0,0.0,0.0,84,HZGX 4216,,GP39,,2300.0
2090,0.0,0.0,0.0,85,HZGX 18800,Power Cab,MoW Equipment,,
2091,0.0,0.0,0.0,86,HZGX 19000,,MoW Equipment,,
2092,0.0,0.0,0.0,87,HZGX 19100,,MoW Equipment,,
2093,0.0,0.0,0.0,88,HZGX 19300,,MoW Equipment,,
2094,0.0,0.0,0.0,89,HZGX 19500,,MoW Equipment,,
2095,0.0,0.0,0.0,90,HZGX 19900,Second power unit on push-pull train,UNKNOWN,,
2096,0.0,0.0,0.0,91,HZGX 20300,,Power Car,,
2097,0.0,0.0,0.0,92,HZGX 20500,Relco Locomotives RLMW 1500A,UNKNOWN,,
2098,0.0,0.0,0.0,93,HZGX 20600,Cab car for MOW train,UNKNOWN,,
2099,0.0,0.0,0.0,94,HZGX 21200,,UNKNOWN,,
2100,0.0,0.0,0.0,95,HZGX 40113,part the Automated Conveyor Train,Power Car,,
2101,0.0,0.0,0.0,96,HZGX 541616,Peterbilt Hyrail,MoW Equipment,,
2102,0.0,0.0,0.0,0,ICMX 121,,MP15,,
2103,0.0,0.0,0.0,1,ICMX 2308,note this loco has 2 differant  numbers  of 2308 and 1332 (painted over on,SW1200,,1200.0
2104,0.0,0.0,0.0,2,ICMX 2308,Ex-TNO,SW9,12869.0,1200.0
2105,0.0,0.0,0.0,0,IESX PC22,,SW9,,1200.0
2106,0.0,0.0,0.0,1,IESX 50,,44Tonner,,
2107,0.0,0.0,0.0,0,IHSX 7,2-8-2ST blt 08/1929 as Campbell River Timber #2 > Alberni Pacific #7,2-8-2,60942,
2108,0.0,0.0,0.0,0,IMCX,Ex-USA,45 Tonner,7399,
2109,0.0,0.0,0.0,1,IMCX 36,ex-RI,GP18,26937,1800.0
2110,0.0,0.0,0.0,2,IMCX 110,,110Tonner,35716,
2111,0.0,0.0,0.0,3,IMCX 111,,110Tonner,35717,
2112,0.0,0.0,0.0,4,IMCX 121,,MP15,75612-1,
2113,0.0,0.0,0.0,5,IMCX 181,blt 7/47 as RDG 101,NW2R,4941,
2114,0.0,0.0,0.0,6,IMCX 182,blt 5/42 as UP 1029,NW2,1690,1000.0
2115,0.0,0.0,0.0,7,IMCX 204,blt 4/50 as F7A ATSF 238L,CF7,9599,1500.0
2116,0.0,0.0,0.0,8,IMCX 207,"ex-TENN 6, NYSW 246",RS1,75555,
2117,0.0,0.0,0.0,9,IMCX 209,x Brewster Phosphate 18,MP15DC,756127-1,1500.0
2118,0.0,0.0,0.0,10,IMCX 211,"nee WRG132, X Semi. Fert 132",MP15DC,796376-2,1500.0
2119,0.0,0.0,0.0,11,IMCX 1525,,GP8,11985,
2120,0.0,0.0,0.0,12,IMCX 1535,,GP8,9913,
2121,0.0,0.0,0.0,13,IMCX 1586,"Sold to RTEX, to HRR, to AKDN",GP8,13533,
2122,0.0,0.0,0.0,14,IMCX 2010,,GP20,26074,2000.0
2123,0.0,0.0,0.0,15,IMCX 3803,,GP38-2,,2000.0
2124,0.0,0.0,0.0,16,IMCX 9548,,NW2,6679,1000.0
2125,0.0,0.0,0.0,0,IMEX 3,7/1973,100Tonner,38952,
2126,0.0,0.0,0.0,0,INCX 2005,Sold to VAEX,GP38-2,28971,2000.0
2127,0.0,0.0,0.0,1,INCX 2006,MPI rebuild GP38M-4. Sold to VAEX,GP38M,28976,
2128,0.0,0.0,0.0,2,INCX 2007,MPI rebuild GP38M-4. Sold to VAEX,GP38M,30276,
2129,0.0,0.0,0.0,0,INVX 9130,,UNKNOWN,,
2130,0.0,0.0,0.0,0,IOPX,45-Ton,MDT,5700.0,
2131,0.0,0.0,0.0,1,IOPX,"45-ton, Model DE, Built 8/1953",40-ton WDT,5700.0,
2132,0.0,0.0,0.0,2,IOPX,,MDT,,
2133,0.0,0.0,0.0,3,IOPX,,MDT,,
2134,0.0,0.0,0.0,4,IOPX,,UNKNOWN,,
2135,0.0,0.0,0.0,0,IPLX 1A,,110Tonner,38079,
2136,0.0,0.0,0.0,1,IPLX 2,,110Tonner,36054,
2137,0.0,0.0,0.0,2,IPLX 77,blt 2/48,45Tonner,29335,
2138,0.0,0.0,0.0,0,IPPX 1,blt 4/85,SW1001,847004-1,1000.0
2139,0.0,0.0,0.0,0,IREX 100,GE Trade Ins?,S3,,
2140,0.0,0.0,0.0,1,IREX 103,"Ex-RDG, now owned by the RCT&H",NW2,4943.0,1000.0
2141,0.0,0.0,0.0,2,IREX 204,"ex-LHR. Sold to CSYX, to DL",RS3,78292.0,
2142,0.0,0.0,0.0,3,IREX 1007,"IREX 1007 S2 Ex-N&SS, GE Trade In, blt. 5/46",S2,74466.0,
2143,0.0,0.0,0.0,4,IREX 7275,,SD40-2,,3000.0
2144,0.0,0.0,0.0,5,IREX 53678,,70Tonner,,
2145,0.0,0.0,0.0,0,IRLX 401,,SW1200,,1200.0
2146,0.0,0.0,0.0,1,IRLX 923,,GP7,12101,1500.0
2147,0.0,0.0,0.0,2,IRLX 1006,nee NYC,SW1,6415,600.0
2148,0.0,0.0,0.0,3,IRLX 1011,,GP10,20155,1800.0
2149,0.0,0.0,0.0,4,IRLX 1107,,GP7u,18882,
2150,0.0,0.0,0.0,5,IRLX 1109,Sold to NRE,SW8,,800.0
2151,0.0,0.0,0.0,6,IRLX 1314,BNSF 1314,GP7u,18882,
2152,0.0,0.0,0.0,7,IRLX 1501,,SW1500,7343-3,1500.0
2153,0.0,0.0,0.0,0,IRMX 30,blt 9/60 as C&IM 30,RS1325,25773,1325.0
2154,0.0,0.0,0.0,1,IRMX 102,"Ex SLRG, ex WSOR, ex MIGN, ex AMTK, nee UP.",E9B,20507,
2155,0.0,0.0,0.0,2,IRMX 103,,UNKNOWN,,
2156,0.0,0.0,0.0,3,IRMX E110,,UNKNOWN,,
2157,0.0,0.0,0.0,4,IRMX 200,,UNKNOWN,,
2158,0.0,0.0,0.0,5,IRMX 208,"Ex Gate City Industrial Center, nee MILW, returned to MILW.",HH660,69077,650.0
2159,0.0,0.0,0.0,6,IRMX 260,"Ex TTI, ex BN, nee CBQ.",U23B,36119,2350.0
2160,0.0,0.0,0.0,7,IRMX 409,,UNKNOWN,,
2161,0.0,0.0,0.0,8,IRMX 515,"Ex IP (SNC, SLRG), ex AZER, ex METX, ex RTA, nee CNW.",E8A,18120,
2162,0.0,0.0,0.0,9,IRMX 902,ex MBTA; nee GTW,GP9,22863,1750.0
2163,0.0,0.0,0.0,10,IRMX 1802,,SD20,25415,2000.0
2164,0.0,0.0,0.0,11,IRMX 7009,acquired from NREX,SD50,847049-10,3550.0
2165,0.0,0.0,0.0,12,IRMX 15444,Power Car,Unknown,,
2166,0.0,0.0,0.0,0,ISCX 9,,UNKNOWN,,
2167,0.0,0.0,0.0,1,ISCX LO-010,,SW7,,1200.0
2168,0.0,0.0,0.0,2,ISCX 17,blt 10/74,SW1001,74627-1,1000.0
2169,0.0,0.0,0.0,3,ISCX 18,blt 11/74,SW1001,74627-2,1000.0
2170,0.0,0.0,0.0,4,ISCX 111,,CF7,7749,1500.0
2171,0.0,0.0,0.0,5,ISCX 145,,SW1200,,1200.0
2172,0.0,0.0,0.0,6,ISCX 145,,UNKNOWN,,
2173,0.0,0.0,0.0,7,ISCX 163,"09/1951, 4098-10, xSCL 163, xx",SW1200,14907,1200.0
2174,0.0,0.0,0.0,8,ISCX 168,,SW9,14912,1200.0
2175,0.0,0.0,0.0,9,ISCX 182,"11/1951, 4098-29, xSCL 182, xx",SW9,14926,1200.0
2176,0.0,0.0,0.0,10,ISCX 187,SW9,SW9,14931,1200.0
2177,0.0,0.0,0.0,11,ISCX 904,"04/1950, 4002-5, xACL 647",SW7,9177,1200.0
2178,0.0,0.0,0.0,12,ISCX 1001,Ex-ATSF,CF7,13722,1500.0
2179,0.0,0.0,0.0,13,ISCX 1227,"07/1951, 6228-4, xTP 1227, xxT",SW9,14513,1200.0
2180,0.0,0.0,0.0,14,ISCX 1230,"07/1951, 6228-7, xTP 1230, xxT",SW9,14516,1200.0
2181,0.0,0.0,0.0,15,ISCX 1939,00/0000,SW1,,600.0
2182,0.0,0.0,0.0,16,ISCX 3005,ex-PRR,GP30,28155,2250.0
2183,0.0,0.0,0.0,17,ISCX 8418,05/1942,SW1,1603,600.0
2184,0.0,0.0,0.0,0,ITAX 4452,Ex-C&O 6229,GP9,23388,1750.0
2185,0.0,0.0,0.0,0,ITFX 1525,,SW1500,,1500.0
2186,0.0,0.0,0.0,0,ITLX,,44 Tonner,,
2187,0.0,0.0,0.0,0,JCLX 6971,,SD40-2,A2495,3000.0
2188,0.0,0.0,0.0,0,JCMX 8466,"Ex-NS, Exx-CR",C32-8,44501,
2189,0.0,0.0,0.0,0,JFDX 8045,"Unit lettered/signed for former Helm President.Ex-HLCX, Exx-BNSF, Exxx-BN",SD40-2,786216-15,3000.0
2190,0.0,0.0,0.0,0,JLSX 38,"1975, 120T, model CR-8XT",40-ton WDT,7059.0,
2191,0.0,0.0,0.0,1,JLSX 76,,44Tonner,,
2192,0.0,0.0,0.0,2,JLSX 107,blt between 1950-57,S4,,
2193,0.0,0.0,0.0,3,JLSX 1001,"3/1949, nee-ATSF #2280",S12,74074.0,
2194,0.0,0.0,0.0,4,JLSX 1008,ex-YSTX 909,SW1000,34028.0,1000.0
2195,0.0,0.0,0.0,5,JLSX 1011,ex-YSTX 912,SW1000,35041.0,1000.0
2196,0.0,0.0,0.0,6,JLSX 1022,,SW8,,800.0
2197,0.0,0.0,0.0,0,JOBX 33011,,E60,,
2198,0.0,0.0,0.0,0,JRSX,,RX500,,
2199,0.0,0.0,0.0,1,JRSX 142,"nee Republic Steel 304, JRS 142, scrapped 3/2012",SW1,14098.0,600.0
2200,0.0,0.0,0.0,2,JRSX 1820,"Ex JRSX 160, ex SLGW D.S.7, ex BN 160, ex CBQ 9269.",SW9,13212.0,1200.0
2201,0.0,0.0,0.0,3,JRSX 2022,,SW1200,,1200.0
2202,0.0,0.0,0.0,4,JRSX 2044,ex EMD GP20	Built As:	SP 7232 (GP20),LEAF,27353.0,
2203,0.0,0.0,0.0,5,JRSX 4004,Ex-SP,RS32,84029.0,
2204,0.0,0.0,0.0,0,JTJX 1305,,LEAF,,
2205,0.0,0.0,0.0,1,JTJX 2313,,UNKNOWN,,
2206,0.0,0.0,0.0,0,JWRX 33,blt 3/56 from Gorgas steam pla,80Tonner,32520,
2207,0.0,0.0,0.0,1,JWRX 37,"ex-US Pipe & Foundry 37,  re# JWRX 37",S8,75836,
2208,0.0,0.0,0.0,2,JWRX 55,ex UP 1018; Built 1/41,NW2,1247,1000.0
2209,0.0,0.0,0.0,3,JWRX 56,ex UP 1068;  Built 5/47,NW2,4714,1000.0
2210,0.0,0.0,0.0,0,KAIX 1,,S2,,
2211,0.0,0.0,0.0,0,KCCX 1,"11/1947, retired 11/1983",125Tonner,29035,
2212,0.0,0.0,0.0,1,KCCX 2,(Ray Division). Sold to CBRY,GP39,36793,2300.0
2213,0.0,0.0,0.0,2,KCCX 2,ex-ASRX,RS3,78371,
2214,0.0,0.0,0.0,3,KCCX 3,ex-American Smelting & Refining 3,RS3,78372,
2215,0.0,0.0,0.0,4,KCCX 60,"2/1942, 75-ton electric, 750 VDC",Steeple Cab,15100,
2216,0.0,0.0,0.0,5,KCCX 80,,Steeplecab,12233,
2217,0.0,0.0,0.0,6,KCCX 103,"Currently at the Pacific Southwest Railway Museum painted as ""ATSF 2098"".",RS2,77564,
2218,0.0,0.0,0.0,7,KCCX 106,"Sold to BCOL, to HLCX, to WAMX",SD40-2,776129-6,3000.0
2219,0.0,0.0,0.0,8,KCCX 109,,RS3,78426,
2220,0.0,0.0,0.0,9,KCCX 201,re# KCCX 909 (Utah),RSD4,78217,
2221,0.0,0.0,0.0,10,KCCX 310,,25 Tonner,30588,
2222,0.0,0.0,0.0,11,KCCX 401,3000/750 Vdc Electric,125Tonner,29035,
2223,0.0,0.0,0.0,12,KCCX 402,,125Tonner,29036,
2224,0.0,0.0,0.0,13,KCCX 402,,Steeple Cab,29036,
2225,0.0,0.0,0.0,14,KCCX 404,,125Tonner,,
2226,0.0,0.0,0.0,15,KCCX 407,,125Tonner,29120,
2227,0.0,0.0,0.0,16,KCCX 700,75 ton,70Tonner,10258,
2228,0.0,0.0,0.0,17,KCCX 702,75 ton,70Tonner,10657,
2229,0.0,0.0,0.0,18,KCCX 703,75 ton,70Tonner,10658,
2230,0.0,0.0,0.0,19,KCCX 704,,MP15AC,776117-2,1500.0
2231,0.0,0.0,0.0,20,KCCX 705,"Built w/ ""Hi-Cab""",GP39-2,796342-1,2300.0
2232,0.0,0.0,0.0,21,KCCX 706,,GP39-2,796342-2,2300.0
2233,0.0,0.0,0.0,22,KCCX 707,,GP39-2,796342-3,2300.0
2234,0.0,0.0,0.0,23,KCCX 709,"Sold to RARW, to UCRY",GP39-2,796342-5,2300.0
2235,0.0,0.0,0.0,24,KCCX 710,,GP39-2,796342-6,2300.0
2236,0.0,0.0,0.0,25,KCCX 714,ex RI 943,SW1500,31748,1500.0
2237,0.0,0.0,0.0,26,KCCX 734,blt 3/48 as KCC 901,DRS4-4-1500,73474,
2238,0.0,0.0,0.0,27,KCCX 742,75 ton retired 08/26/1976,70Tonner,12155,
2239,0.0,0.0,0.0,28,KCCX 748,"75 ton, retired 03/31/1982",70Tonner,12169,
2240,0.0,0.0,0.0,29,KCCX 750,75 ton retired 03/15/1979,70Tonner,12171,
2241,0.0,0.0,0.0,30,KCCX 752,Built as 75 tonner in April 1937,70Tonner,12173,
2242,0.0,0.0,0.0,31,KCCX 759,,85Tonner,,
2243,0.0,0.0,0.0,32,KCCX 761,"blt 2/42, 90 ton, retired 08/16/1982",95 Tonner,15101,
2244,0.0,0.0,0.0,33,KCCX 762,90 ton Pantograph mounted on cab roof,95 Tonner,15102,
2245,0.0,0.0,0.0,34,KCCX 763,"2/1942, retired 8/16/82 90 ton",95 Tonner,15103,
2246,0.0,0.0,0.0,35,KCCX 766,"ex-Utah Copper 800, retired 11/11/1983",125Tonner,30920,
2247,0.0,0.0,0.0,36,KCCX 767,"ex-Utah Copper 801, retired 11/11/1983",125Tonner,30921,
2248,0.0,0.0,0.0,37,KCCX 770,"blt 10/14/1955 as Utah Copper 804, retired 11/11/1983",125Tonner,32391,
2249,0.0,0.0,0.0,38,KCCX 771,"ex-Utah Copper 805, retired 11/11/1983",125Tonner,32392,
2250,0.0,0.0,0.0,39,KCCX 773,"built as Utah Copper 807 in Nov 1955, re# 873, 773",125Tonner,32394,
2251,0.0,0.0,0.0,40,KCCX 775,"9/1948, ex KCC 61",70Tonner,30374,
2252,0.0,0.0,0.0,41,KCCX 778,"blt as KCCX-Chino 104, re# 4, 778",125Tonner,33348,
2253,0.0,0.0,0.0,42,KCCX 784,Hi cab. Sold to TCWR,GP39-2,766028-6,2300.0
2254,0.0,0.0,0.0,43,KCCX 785,,GP39-2,766028-7,2300.0
2255,0.0,0.0,0.0,44,KCCX 790,elevated cab. Sold to TCWR,GP39-2,776116-1,2300.0
2256,0.0,0.0,0.0,45,KCCX 792,elevated cab,GP39-2,776116-3,2300.0
2257,0.0,0.0,0.0,46,KCCX 798,"Built w/ ""Hi-Cab"". Sold to NREX, to DAIR",GP39-2,776116-9,2300.0
2258,0.0,0.0,0.0,47,KCCX 799,,GP39-2,776116-10,2300.0
2259,0.0,0.0,0.0,48,KCCX 801,blt 9/57,35Tonner,33104,
2260,0.0,0.0,0.0,49,KCCX 802,ex-NYC 9313 > PC 8097 > KCCX 802,S12,75548,
2261,0.0,0.0,0.0,50,KCCX 904,last SD24. no MU. no torpedos,SD24,28170,2400.0
2262,0.0,0.0,0.0,51,KCCX 905,"Sold to RARW, to CEFX",GP39-2,756151-1,2300.0
2263,0.0,0.0,0.0,52,KCCX 906,to LLPX 131,MP15AC,756152-1,1500.0
2264,0.0,0.0,0.0,53,KCCX 908,"ex-104, re# KCCX 908 (Utah)",RS2,77888,
2265,0.0,0.0,0.0,54,KCCX 911,"Built w/ ""Hi-Cab""; Ex-KCCX 786. Sold to NREX, to DAIR",GP39-2,766028-8,2300.0
2266,0.0,0.0,0.0,0,KCDX 6,,80Tonner,28477,
2267,0.0,0.0,0.0,1,KCDX 7,"ex-AD&N 7, to GE, reblt, sold to Kodak 10/55, to Cleveland Elect. #14 07/78",95 Tonner,30797,
2268,0.0,0.0,0.0,2,KCDX 8,Bought new 1968,SW1000,34349,1000.0
2269,0.0,0.0,0.0,3,KCDX 9,ex-CWI 260,RS1,77849,
2270,0.0,0.0,0.0,0,KCEX 1208,Sold to LMIC,SW1200RS,A1497,1200.0
2271,0.0,0.0,0.0,0,KGMX IU,ex-USAX,45Tonner,15156.0,
2272,0.0,0.0,0.0,1,KGMX PURDUE,,45Tonner,,
2273,0.0,0.0,0.0,0,KMCX 2962,"ex SP 2962, ex SP 7012",RSD12,83842,
2274,0.0,0.0,0.0,0,KMMX 125,Sold to LTEX *Scrapped*,SW1000,33917,1000.0
2275,0.0,0.0,0.0,1,KMMX 128,ex-NP,SW1200,22755,1200.0
2276,0.0,0.0,0.0,0,KMTX SL1,Massey Coal Kinder Morgan,SL 110,41257,
2277,0.0,0.0,0.0,1,KMTX SL2,Massey Coal Kinder Morgan,SL 110,41258,
2278,0.0,0.0,0.0,2,KMTX SL3,Massey Coal Kinder Morgan,SL 110,41259,
2279,0.0,0.0,0.0,3,KMTX 100,ex-NYC,NW2R,6208,
2280,0.0,0.0,0.0,4,KMTX 101,ex-PRR,NW2R,5809,
2281,0.0,0.0,0.0,5,KMTX 104,Ex-LN,MP15DC,74778-6,1500.0
2282,0.0,0.0,0.0,6,KMTX 204,Ex-ATSF,CF7,9599,1500.0
2283,0.0,0.0,0.0,7,KMTX 220,Kinder Morgan Switcher,SW1200,,1200.0
2284,0.0,0.0,0.0,8,KMTX 404,ex-NREX 101,SW1500,7233-6,1500.0
2285,0.0,0.0,0.0,9,KMTX 820,Sold to WRIX,SW1500,35760,1500.0
2286,0.0,0.0,0.0,10,KMTX 1111,,SW1200,,1200.0
2287,0.0,0.0,0.0,11,KMTX 1200,,SW1200,,1200.0
2288,0.0,0.0,0.0,12,KMTX 1201,,NW2,,1000.0
2289,0.0,0.0,0.0,13,KMTX 1295,Ex-TP,SW1200,31243,1200.0
2290,0.0,0.0,0.0,14,KMTX 1500,,CF7,,1500.0
2291,0.0,0.0,0.0,15,KMTX 1593,,GP10,A347,1800.0
2292,0.0,0.0,0.0,16,KMTX 2007,,SW1200r,,
2293,0.0,0.0,0.0,17,KMTX 2022,"flared radiators, no rear porch small front porch",SD45,34170,3600.0
2294,0.0,0.0,0.0,18,KMTX 2022,,SD40M-2,34170,
2295,0.0,0.0,0.0,19,KMTX 2604,ex-ATSF,CF7,18929,1500.0
2296,0.0,0.0,0.0,20,KMTX 3000,,SD40-2,72643-1,3000.0
2297,0.0,0.0,0.0,21,KMTX 3001,Model: SD40-2,Unknown,72641-3,
2298,0.0,0.0,0.0,22,KMTX 3002,,SD40-2,786182-3,3000.0
2299,0.0,0.0,0.0,23,KMTX 6307,,SD40-2,72641-3,3000.0
2300,0.0,0.0,0.0,24,KMTX 6310,ex-MILW,SD40-2,72643-1,3000.0
2301,0.0,0.0,0.0,25,KMTX 9055,ex-MILW,GP20,23536,2000.0
2302,0.0,0.0,0.0,0,KNOX 2,Ex-DLW,SW1,1028,600.0
2303,0.0,0.0,0.0,0,KPCX 45,,45Tonner,,
2304,0.0,0.0,0.0,1,KPCX 63,Blt 3/46 as MTFR 63,S1,74956.0,
2305,0.0,0.0,0.0,2,KPCX 64,Blt 3/46 as Minnesota Transfer,S1,74957.0,
2306,0.0,0.0,0.0,3,KPCX 301,,25 Tonner,,
2307,0.0,0.0,0.0,0,KPLX,No Number,45 Tonner,,
2308,0.0,0.0,0.0,1,KPLX 76,"ex KPLX 2128, ex SP 2128, ex SP1494",S12,75776.0,
2309,0.0,0.0,0.0,2,KPLX 530,"Ex CHROME, nee CRIP, to MWLX, to DJJX, to MWLX.",SW1,1679.0,600.0
2310,0.0,0.0,0.0,3,KPLX 824,"Ex CR, ex PC, nee NYC, to MWLX.",SW1,817.0,600.0
2311,0.0,0.0,0.0,4,KPLX 1026,"ex PCCX 1026, ex Kaiser Steel/Eagle Mtn 1010B",DRS6-6-1500,74751.0,
2312,0.0,0.0,0.0,5,KPLX 2128,"ex SP 2128, ex SP 1494",S12,75776.0,
2313,0.0,0.0,0.0,0,KRCX 2506,,P40DC,,
2314,0.0,0.0,0.0,0,KSCX 1003,,44Tonner,,
2315,0.0,0.0,0.0,1,KSCX 1005,"ex SP 1830, ex SP 1552",S4,81130.0,
2316,0.0,0.0,0.0,2,KSCX 1016,,S4,81984.0,
2317,0.0,0.0,0.0,3,KSCX 1019,,S4,82003.0,
2318,0.0,0.0,0.0,4,KSCX 1025,,SW7,,1200.0
2319,0.0,0.0,0.0,5,KSCX 1026,,NW2,,1000.0
2320,0.0,0.0,0.0,6,KSCX 1029,ex-C&NW 801 reblt at Silvis,SW900,16889.0,900.0
2321,0.0,0.0,0.0,7,KSCX 1030,Kaiser Steel,U30C,36762.0,3000.0
2322,0.0,0.0,0.0,8,KSCX 1031,Kaiser Steel,U30C,36763.0,3000.0
2323,0.0,0.0,0.0,9,KSCX 1032,,U30C,36764.0,3000.0
2324,0.0,0.0,0.0,10,KSCX 1033,Kaiser Steel,U30C,36765.0,3000.0
2325,0.0,0.0,0.0,11,KSCX 1034,Kaiser Steel,U30C,36766.0,3000.0
2326,0.0,0.0,0.0,12,KSCX 32-003,ex-GTW,NW2R,5164.0,
2327,0.0,0.0,0.0,0,KUCX 1,Chain Drive,45Tonner,,
2328,0.0,0.0,0.0,1,KUCX 1,"KU Tyrone, KY Green River, BGR",45Tonner,31005.0,
2329,0.0,0.0,0.0,2,KUCX 1,Chain Drive,45Tonner,31005.0,
2330,0.0,0.0,0.0,0,LANX 4517,ex-GTW 4517,GP9,22865,1750.0
2331,0.0,0.0,0.0,0,LCEX,not verified,45Tonner,,
2332,0.0,0.0,0.0,1,LCEX,former Lone Star now Buzzi Uni,65Tonner,,
2333,0.0,0.0,0.0,2,LCEX NNO,,45Tonner,28383.0,
2334,0.0,0.0,0.0,3,LCEX NONBR,,50Tonner,29879.0,
2335,0.0,0.0,0.0,4,LCEX STAR,,25 Tonner,28531.0,
2336,0.0,0.0,0.0,5,LCEX TRACKMOBIL,,UNKNOWN,,
2337,0.0,0.0,0.0,6,LCEX TRACKMOBIL,,UNKNOWN,,
2338,0.0,0.0,0.0,7,LCEX 25,Built 1942,25 Tonner,,
2339,0.0,0.0,0.0,8,LCEX 501,,SW900,19701.0,900.0
2340,0.0,0.0,0.0,0,LDCX 203,,SW1200,,1200.0
2341,0.0,0.0,0.0,1,LDCX 2006,,SW1200RS,,1200.0
2342,0.0,0.0,0.0,2,LDCX 2009,Ex-CN,SW1200RS,A1866,1200.0
2343,0.0,0.0,0.0,3,LDCX 2010,"blt as NP 215, ex-BN 1841, BNSF 1615",GP9,20347,1750.0
2344,0.0,0.0,0.0,4,LDCX 2011,Ex-NP,GP9,22787,1750.0
2345,0.0,0.0,0.0,5,LDCX 2012,Ex-NP,GP9,21099,1750.0
2346,0.0,0.0,0.0,6,LDCX 2013,ex-KCT,SW1200,29246,1200.0
2347,0.0,0.0,0.0,7,LDCX 2017,Ex-KCS,NW2,5561,1000.0
2348,0.0,0.0,0.0,8,LDCX 2018,,CF7,17954,1500.0
2349,0.0,0.0,0.0,9,LDCX 2019,"Ex-NS 51, Exx-NS 2943, Exxx-NW 2943, Exxxx-NW 2343, Exxxxx-NKP 343. Sold.",SD9,23158,1750.0
2350,0.0,0.0,0.0,10,LDCX 2020,ex RDG 2621,SW1001,73623-21,1000.0
2351,0.0,0.0,0.0,0,LDSX 1,Model: EMD SW1001,UNKNOWN,797355-1,
2352,0.0,0.0,0.0,1,LDSX 144,* Should be LOSX *,SW9,INVALID,1200.0
2353,0.0,0.0,0.0,2,LDSX 176,,UNKNOWN,,
2354,0.0,0.0,0.0,3,LDSX 176,ex-GMDD D0069,SW900,19703,900.0
